,,sgd_fold_0,sgd_fold_1,sgd_fold_2,sgd_fold_3,sgd_fold_4
POU5F1,cnv_amp,0.004781495735980295,0.025970467528363086,0.030238377554817893,0.008929179427505308,0.0032194361079677237
MYH4,mut_important,0.031063072334632107,0.011993923035817606,0.05869251467412088,0.021171642055269134,0.046771898282320666
MYH4,cnv_del,0.0,0.0,0.0,0.0,0.0
MYH4,cnv_amp,0.0,0.0,0.0,0.0,0.0
CDKN2AIPNL,mut_important,0.024483947933171563,0.010724761577594666,0.0,0.014320242624988332,0.016099519383865946
CDKN2AIPNL,cnv_del,0.0009443817084758183,0.001716235461130418,0.01496236921401128,0.002526705975098661,0.010141176039283075
CDKN2AIPNL,cnv_amp,0.0052647071214687235,0.04039815849675282,0.0006902988489268993,0.0033952373695317166,0.02316062607283111
FAM111B,mut_important,0.007301287431940653,0.008037751383960002,0.014883642802364613,0.012678326106264775,0.02060975640228892
FAM111B,cnv_del,0.009545207155949054,0.027085861339443615,0.0,0.015111796669963158,0.010768345856524395
FAM111B,cnv_amp,0.04238131472767756,0.05411148282750329,0.01822523079083636,0.03373926776985096,0.042730894584110876
PRM2,mut_important,0.008918967442153885,0.015181629741703145,3.404669891546887e-05,0.011980381887875348,0.0011156820258676867
PRM2,cnv_del,0.0,0.0,0.0,0.0,0.0
PRM2,cnv_amp,0.0,0.0,0.0,0.0,0.0
ANKRD13D,mut_important,0.007768839328268841,0.004082366603408555,0.008385714312517415,0.0,0.0293633338623663
ANKRD13D,cnv_del,0.0005127914347369325,0.0,0.028083997537169454,0.0018063939065424718,0.031129226536329553
ANKRD13D,cnv_amp,0.00024431176352926785,0.05352095059984452,0.018656374936868354,0.0015102757134321033,0.0022778191589382245
NPEPL1,mut_important,0.00731301632047039,0.014045872543911968,0.003669233123195752,0.007029772818133146,0.0
NPEPL1,cnv_del,0.0,0.0,0.0,0.0,0.0
NPEPL1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DIS3,mut_important,0.04368159942811363,0.008515322198754838,0.01693040705757118,0.008815645924159135,0.0109059105892049
DIS3,cnv_del,0.0,0.0,0.0,0.0,0.0
DIS3,cnv_amp,0.0,0.0,0.0,0.0,0.0
FGD1,mut_important,0.03550704371777641,0.03415546020724201,0.028968249028361506,0.018217718327284405,0.0469045835876711
FGD1,cnv_del,0.0,0.0,0.0,0.0,0.0
FGD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCDC126,mut_important,0.0,0.0,0.0,0.0,0.0
CCDC126,cnv_del,0.0,0.0,0.0,0.0,0.0
CCDC126,cnv_amp,0.02985625925368151,0.004440481009223826,0.003015821128758564,0.05508950284027599,0.028751020015332272
CNIH2,mut_important,0.0028141547473529782,0.009176688153476002,0.015067687435283719,0.009751967640558593,0.03131007509838329
CNIH2,cnv_del,0.028094704166323165,0.028086613696941196,0.02173590824405877,0.009253506664430564,0.014154905297115631
CNIH2,cnv_amp,0.044601833086867375,0.05420152140366263,0.039255004094281024,0.03938222450113697,0.04339012124563905
FANK1,mut_important,0.04620835549478602,0.01628861697099778,0.02910809385068335,0.04976381011942154,0.052109507336466306
FANK1,cnv_del,0.0,0.014472217526118488,0.008845135050518975,0.010600363085393494,0.016184186841945215
FANK1,cnv_amp,0.016336868632612196,0.020624279167629614,0.034109163615554175,0.018798863100040468,0.02843443761979974
GYPB,mut_important,0.028134652785260315,0.0,0.018268511064164432,0.02368127369073031,0.016280694473165984
GYPB,cnv_del,0.0,0.0,0.0,0.0,0.0
GYPB,cnv_amp,0.03871073927631465,0.012056344327448102,0.005744971471477695,0.03417610777556627,0.04267847454277318
RAB9A,mut_important,0.000981312115784799,0.00935627180919597,0.0009656661153028531,0.0,0.00017695554420913323
RAB9A,cnv_del,0.0,0.0,0.0,0.0,0.0
RAB9A,cnv_amp,0.0,0.0,0.0,0.0,0.0
EIF2D,mut_important,0.0,0.0,0.0,0.0,0.0
EIF2D,cnv_del,0.029067924159829433,0.03744288385324066,0.0010159685257250277,0.0,0.00018447401047651726
EIF2D,cnv_amp,0.1201737525042212,0.07544720244930656,0.014712530772693496,0.058012639436005244,0.05368784710080785
FASTKD3,mut_important,0.0024322482254226854,0.0019180003679301657,0.02698521275968737,0.028170358170320407,0.0005514726413679892
FASTKD3,cnv_del,0.0,5.260592782927811e-07,1.0564410740203255e-06,8.029156756843308e-07,1.4892049687589037e-05
FASTKD3,cnv_amp,0.05726219685046135,0.04049999947260948,0.05065233578958794,0.03833221263228141,0.01747939146296541
LYPLA1,mut_important,0.0,0.0,0.0,0.0,0.0
LYPLA1,cnv_del,0.014801180323167058,0.01478512592680896,0.0008726330246708927,0.026729327959998737,0.015564983364084387
LYPLA1,cnv_amp,0.07103134391168422,0.024109825347569173,0.025939204969703894,0.06890104005383736,0.02770824482794231
COPB2,mut_important,0.04419757840288176,0.0025994682574738397,0.051422509843916255,0.014895414546484518,0.03599018774663392
COPB2,cnv_del,0.014053570994515117,0.0006460485559880974,0.01020777349542106,0.0001135350839188128,0.0
COPB2,cnv_amp,0.06812145401645113,0.025688509306752975,0.035031595169258155,0.003519228643447243,0.009846877796941478
SMAD5,mut_important,0.007743284101182179,0.013074154569809291,0.0250566670700067,0.0,0.02224796516305328
SMAD5,cnv_del,0.015176284003433982,0.0171935391514642,0.010458790173270166,0.004896102553701571,7.518466267384043e-06
SMAD5,cnv_amp,0.02813975595484842,0.015433166777997517,0.014143436304955686,0.028683280108512302,0.015545339107427496
CCDC157,mut_important,0.007029107467196668,0.024161341170507285,0.0017192376317247573,0.022449845065580756,0.0005957178436315267
CCDC157,cnv_del,0.0,0.0,0.0,0.0,0.0
CCDC157,cnv_amp,0.0,0.0,0.0,0.0,0.0
RPS9,mut_important,0.005653536258613592,0.012931761022222796,0.0,0.00853899243280747,0.0074732834720846655
RPS9,cnv_del,0.0,0.0,0.0,0.0,0.0
RPS9,cnv_amp,0.0,0.0,0.0,0.0,0.0
NUDT9,mut_important,0.0,0.0,0.0,0.0,0.0
NUDT9,cnv_del,0.023368852652801843,0.052587344852450105,5.030241042217468e-05,0.0011123574374152375,0.009405347436790633
NUDT9,cnv_amp,0.040326225603632165,0.03814151658968875,0.008912955313120474,0.019708041907074102,0.01701158106087355
GMCL1,mut_important,0.019310995844585448,0.006819753271493938,0.005876235994453027,0.010126039521049983,0.0
GMCL1,cnv_del,0.012234143983147016,0.004495751953485239,0.015451187964138828,0.004727630311585223,0.022671474681134462
GMCL1,cnv_amp,0.0009795598738897746,0.00041313526199750753,0.012860100814229858,1.2887771554004887e-06,0.021928967645842155
PRH2,mut_important,0.023087678608522018,0.002032659185159879,0.0023672948256961445,0.016298068082801497,0.0
PRH2,cnv_del,0.0,0.0,0.0,0.0,0.0
PRH2,cnv_amp,0.0,0.0,0.0,0.0,0.0
PIWIL2,mut_important,0.022406722266741695,0.007788132226376617,0.04419208506838825,0.025003654156626594,0.015340481945435736
PIWIL2,cnv_del,0.031011904087749235,0.029025823140896766,0.0073121069514536325,0.03142328595110111,0.02481612234651663
PIWIL2,cnv_amp,0.028086612044044647,0.05617322574098589,0.014857005201771958,0.0022071594928295365,0.0028180945621889804
TJAP1,mut_important,0.011891184271845386,0.016353185918783198,0.02020833933682757,0.014677730796836042,0.019739794762008253
TJAP1,cnv_del,0.06216893775479635,0.010992906890517965,0.03825566284701326,0.04337988155342167,0.04086496995851532
TJAP1,cnv_amp,0.007427436787171886,0.022305835666858977,0.024099521809175576,0.018764741709854885,0.03639932781803099
ITGA6,mut_important,0.031076479122307325,0.009961919322095721,0.03086514437757064,0.02487413240457915,0.024097622687833727
ITGA6,cnv_del,0.01745985597729664,0.030176870891739326,0.017585920174917957,0.030655609856434066,0.019469050288131267
ITGA6,cnv_amp,0.028761997598243598,0.04237249543502216,0.031186110853937892,0.036129135822606455,0.011029932221217457
SMC3,mut_important,0.00302029112773974,0.00047933735856666733,0.0,0.003518992709401189,0.0020624862530978045
SMC3,cnv_del,0.013115753461619795,0.008449781544998336,0.001720073402231948,0.013157713459666846,0.0025476994836560888
SMC3,cnv_amp,0.030493356049938653,0.01465712706528352,0.016271594422138765,0.023248979592878877,0.013996360345375498
HTR7,mut_important,0.019766653001166003,0.020680025240345665,0.019254801574718008,0.0,0.015588468998313688
HTR7,cnv_del,0.07163292355025032,0.06489641467928398,0.04558764579742105,0.04966230606591549,0.019230473323997258
HTR7,cnv_amp,0.0013139352232259026,0.01408698699764724,0.007221978617595242,0.009309983412030294,0.014709044041645606
SFI1,mut_important,0.006386760536322543,0.009526000721912273,0.006325967483891674,0.008413130033313426,1.6392278333947914e-06
SFI1,cnv_del,0.0,0.0,0.0,0.0,0.0
SFI1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ARG1,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
ARG1,cnv_del,0.008529168410072662,0.0012289680642101008,0.010268956807279416,0.00039788892248056605,0.01648324892102426
ARG1,cnv_amp,0.08730560980450507,0.058907067738105896,0.09840427957040566,0.030628093379463043,0.0812162175335254
ATF6,mut_important,0.023815646900638535,0.02220164609749899,0.0006004005930039902,0.0131695927909072,0.020400091637999343
ATF6,cnv_del,0.037244201166333916,0.01960593823567602,0.02163457829140537,0.021319963401645776,0.023409041874441445
ATF6,cnv_amp,0.053868300543781444,0.007064141626565649,0.04022009952094458,0.03783414228321513,0.07377207633482084
UGGT1,mut_important,0.02136216283747875,0.01544080775174599,0.026824537553477506,0.008159757887084909,0.032382347004113195
UGGT1,cnv_del,0.017956111435017814,0.04938873133972413,0.008552956930009582,0.02639584664125166,0.005986218035484965
UGGT1,cnv_amp,0.010402167089799623,0.013288199977347964,0.014291944337460746,0.04965887129290158,0.02071878435340757
CSNK2A2,mut_important,0.014911962022925615,0.019700234092603238,0.040849935143871106,0.013944421468430765,0.004543701378602406
CSNK2A2,cnv_del,0.0,0.0,0.0,0.0,0.0
CSNK2A2,cnv_amp,0.0,0.0,0.0,0.0,0.0
LEMD3,mut_important,0.0,0.0,0.0,0.0,0.0
LEMD3,cnv_del,0.0,0.0,0.0,0.0,0.0
LEMD3,cnv_amp,0.0,0.0,0.0,0.0,0.0
RPRD2,mut_important,0.125863440127901,0.0445355375889514,0.06169470612968174,0.0905153955208336,0.04247038461245505
RPRD2,cnv_del,0.0022665670368145407,0.00039563310345328495,0.0007879599326977086,0.0,0.0025476994836560888
RPRD2,cnv_amp,0.07689470518344604,0.016269784954856956,0.06211511190355129,0.058550378147352464,0.06954106847730375
GLMN,mut_important,0.0,0.0,0.0,0.0,0.0
GLMN,cnv_del,0.015437218691367235,0.014803522868536206,0.013776849914834032,0.014886917904948466,0.016303306038646173
GLMN,cnv_amp,0.028142727857996576,0.018261901157066385,0.01822523079083636,0.0,0.0155965357379415
ZFP91,mut_important,0.021704485012361146,0.008818984274619577,0.0005706732901432365,0.030016383934481448,0.03131007509838329
ZFP91,cnv_del,0.009545207155949054,0.027085861339443615,0.0,0.015111796669963158,0.010768345856524395
ZFP91,cnv_amp,0.04238131472767756,0.05411148282750329,0.01822523079083636,0.03373926776985096,0.042730894584110876
SMTNL1,mut_important,0.0,0.0,0.0,0.0,0.0
SMTNL1,cnv_del,0.0,0.014284487062485621,0.002850429295560481,0.00039869183815625036,0.01545882969015999
SMTNL1,cnv_amp,0.010372854483005156,0.018210601125436664,0.006013672895346014,0.0085667247216715,0.017403989467654427
LPAR5,mut_important,0.02136216283747875,0.006703455126203314,0.005268311091959805,0.013715165679256515,0.0031099729502308397
LPAR5,cnv_del,0.0,0.0,0.0,0.0,0.0
LPAR5,cnv_amp,0.0,0.0,0.0,0.0,0.0
ST8SIA4,mut_important,0.07477501133963094,1.5775315032874332e-06,0.07399859709759951,0.08563248409134018,0.08806499298029152
ST8SIA4,cnv_del,0.030686719751967746,0.00947051934862839,0.0784448469000445,0.0337732146443692,0.036236824957246457
ST8SIA4,cnv_amp,0.002091031290739912,0.03171481813587179,0.01532135591072181,0.03172473345236586,0.02254532618929278
DPH2,mut_important,0.2081602864401824,0.21890201692267325,0.2115055935114296,0.0,0.22855439979934475
DPH2,cnv_del,0.013071202347825791,0.028858161614730562,0.0006216402821688521,0.017589763520241764,0.00912638337594812
DPH2,cnv_amp,0.003661213379775373,0.0149125852215092,0.01563653159814647,0.02636688577777701,0.016299785402289987
MORF4L1,mut_important,0.0,0.0,0.0,0.0,0.0
MORF4L1,cnv_del,0.0,0.0,0.0,0.0,0.0
MORF4L1,cnv_amp,0.0,0.0,0.0,0.0,0.0
KCTD9,mut_important,0.0,0.0,0.0,0.0,0.0
KCTD9,cnv_del,0.09117226799905209,0.14354040157406278,0.10358394171431905,0.05451956894474929,0.1413355681284104
KCTD9,cnv_amp,0.03109793342370157,0.010391385901101894,0.011542950725198776,0.009146640132327962,0.014514462354392129
SMYD5,mut_important,0.0,0.0005690215616511492,0.0002316284188910161,0.0022543525935300847,0.00011843430457274677
SMYD5,cnv_del,0.012625877566374469,0.0011139454999632994,0.04239975408219293,0.019363979733789106,0.028238844409763302
SMYD5,cnv_amp,1.9085602374309607e-05,0.009888106754205839,0.0022356136193993556,0.002208448269984937,0.01266476657458822
DHX16,mut_important,0.017252406141883288,0.01279824729370426,0.014502169620442634,0.013256582168286945,0.0009640724423780798
DHX16,cnv_del,0.01353424848669016,0.027767969047708403,0.028235037125749637,0.010743309642160108,0.015073375412245972
DHX16,cnv_amp,0.020763603340504252,0.02358858635816589,0.018446862234511183,0.03846635171385988,0.035976442692529184
ATPAF1,mut_important,0.028086612225667495,0.0021189348782250823,0.0,0.02807636160566984,2.0711562673477166e-05
ATPAF1,cnv_del,0.016986455524660354,0.0024944561103949284,0.02683443417457827,0.011098791964753982,0.009732217887365632
ATPAF1,cnv_amp,0.031462377960275685,0.03273805533085981,0.0011547794597230264,0.023686064835673343,0.03189632114023148
HIPK2,mut_important,0.0715974195639083,0.020918165593878473,0.04571970541262465,0.05394053861786317,0.06211230449573362
HIPK2,cnv_del,0.0,0.0,0.0,0.0,0.0
HIPK2,cnv_amp,0.034809369391804214,0.02989778018854794,0.012138791493977147,0.050806128778777465,0.06809445430029087
MYBPC2,mut_important,0.03518064713605869,0.04479759389502104,0.008090781611699883,0.0007573505311128324,0.07383845738467895
MYBPC2,cnv_del,0.0,0.0,0.0,0.0,0.0
MYBPC2,cnv_amp,0.0,0.0,0.0,0.0,0.0
TBC1D14,mut_important,0.040020829479299476,0.03231538286310544,0.030351637823089465,0.03853842552961362,0.0
TBC1D14,cnv_del,0.017164523946188445,0.008982714968851363,0.014054091636489673,0.01783362842420508,0.00905392845067042
TBC1D14,cnv_amp,0.06553586483635487,0.024035740425232932,0.025698019591280784,0.05979969434621727,0.07907446941053654
SPRYD4,mut_important,0.03692295906276867,0.06985375969128436,0.0006710626274025569,0.03933967469377451,0.06831942247058144
SPRYD4,cnv_del,0.0,0.0,0.0,0.0,0.0
SPRYD4,cnv_amp,0.0,0.0,0.0,0.0,0.0
CLN3,mut_important,0.013593323509209911,0.011316302291283145,0.006898236075288328,0.019708098924397923,0.0293633338623663
CLN3,cnv_del,0.0,0.0,0.0,0.0,0.0
CLN3,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAAH,mut_important,0.011700573684083403,0.06339479044372755,0.05597183006902645,0.026421056159693604,0.07584492223360181
FAAH,cnv_del,0.027278850660256412,0.02562544473989814,0.02683443417457827,0.026790679736130182,0.0018952949951326675
FAAH,cnv_amp,0.031462377960275685,0.03273805533085981,0.0011547794597230264,0.023686064835673343,0.03189632114023148
GSTCD,mut_important,0.0012101318303003722,0.002686578224646318,0.0,0.002258163336995046,0.00016985772621166202
GSTCD,cnv_del,0.03547531993610335,0.042502443876230686,0.0027460260637894502,0.025233593525046193,0.05047678465252159
GSTCD,cnv_amp,0.0015489409398738738,0.0007547819515442763,0.0261859232945957,0.010929507338576205,0.01762194942851268
MVD,mut_important,0.008646098461369189,0.039589357053699356,0.0026619863236577094,0.01911344563975227,0.010753250727097938
MVD,cnv_del,0.0,0.0,0.0,0.0,0.0
MVD,cnv_amp,0.0,0.0,0.0,0.0,0.0
QRICH2,mut_important,0.045994350772380774,0.0027746678351884026,0.022337279914196543,0.017180559999575438,0.05243629838118703
QRICH2,cnv_del,0.0,0.0,0.0,0.0,0.0
QRICH2,cnv_amp,0.0,0.0,0.0,0.0,0.0
TP53I13,mut_important,0.035287544574815,0.0006851980751449298,0.0010482015032154683,0.00090832263745684,0.0
TP53I13,cnv_del,0.0,0.0,0.0,0.0,0.0
TP53I13,cnv_amp,0.0,0.0,0.0,0.0,0.0
PILRA,mut_important,0.021130499214291314,0.009081590065466697,0.003955530082715313,0.0007283080815746535,0.03158449248159095
PILRA,cnv_del,0.013418462915297807,0.013793025184363964,0.028130880291981002,0.012256247543212041,0.04669346970734
PILRA,cnv_amp,0.06282903435676147,0.0018654169153293385,0.01823292479576118,0.007736637471587313,0.03881837160283814
OMA1,mut_important,0.012252067244411437,0.0,0.006812615218711499,0.0150872386137182,0.011416283723161865
OMA1,cnv_del,0.004712701305375129,0.0019151173715047673,0.02390028961876255,0.0031035016601754133,0.006096976358717688
OMA1,cnv_amp,5.286777719987953e-06,0.027249831947528363,0.028144312671019852,3.6530155786973655e-09,1.0035219864651851e-05
IDH1,mut_important,0.05920442743185499,0.046640209373309975,0.07128642389072379,0.013697119335697804,0.04397722328624396
IDH1,cnv_del,0.0,0.0,0.0,0.0,0.0
IDH1,cnv_amp,0.0019160106562020045,0.04514059445937445,0.010125516854636323,0.003316856761657695,0.05318283434997498
TESK2,mut_important,0.0,0.0,0.0,0.0,0.0
TESK2,cnv_del,0.013607748500785203,0.028427556460300884,0.002252342147812406,0.017589763520241764,0.009101933772184668
TESK2,cnv_amp,0.03180394123777197,0.033174486378575604,0.0025886991926898917,0.02636688577777701,0.03189632114023148
NXPH3,mut_important,0.0,0.0,0.0,0.0,0.0
NXPH3,cnv_del,0.0,0.0,0.0,0.0,0.0
NXPH3,cnv_amp,0.0,0.0,0.0,0.0,0.0
PTBP3,mut_important,0.0,0.0,0.0,0.0,0.0
PTBP3,cnv_del,0.0,0.0020171263993039954,0.015067793463679651,0.010636265518881504,0.015975932491186548
PTBP3,cnv_amp,0.023086640874050785,0.03380790092091935,0.04528029599270449,0.03511834491649206,0.03166570487651831
NIN,mut_important,0.01650952468038372,0.01707927438916123,0.008219467359728613,0.016724744063538032,0.007559526958965554
NIN,cnv_del,0.0,0.0,0.0,0.0,0.0
NIN,cnv_amp,0.0,0.0,0.0,0.0,0.0
VHL,mut_important,0.055032370487933566,0.015398668894691703,0.05449027677166621,0.05567599775148508,0.04287253148822334
VHL,cnv_del,0.030328759979120348,0.0038430359195817166,0.004801774513424552,0.026290475662017605,0.01103438689512835
VHL,cnv_amp,0.0,0.0,0.0,0.0,0.0
SRRT,mut_important,0.013316441268029684,0.005796080641893213,0.012243337832328198,0.012060515706974124,0.00608967792818951
SRRT,cnv_del,0.01906629017218004,0.013793025184363964,0.0037594528430579567,0.029949133054619118,0.013821544201890915
SRRT,cnv_amp,0.0360332738883988,0.0406794601500736,0.000930908653352822,0.021714027557293653,0.021832032984461035
CYYR1,mut_important,0.0,0.023401300500476556,0.018668807180377816,0.017545701154116102,0.03158449248159095
CYYR1,cnv_del,0.0,0.0,0.0,0.0,0.0
CYYR1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TSPAN5,mut_important,0.009290646004890041,0.0038268542909571926,0.012995966421111312,0.019708098924397923,0.008611537502350048
TSPAN5,cnv_del,0.01318619937609394,7.063069203386651e-05,0.0032693658206401745,0.012481787391462662,0.002884140780900891
TSPAN5,cnv_amp,0.009897783689602938,0.0284898031296505,0.024890233387059205,0.009146169953084246,0.015947367781463308
LRRC20,mut_important,0.01896774018570575,0.01469878910603942,0.014793411956894912,0.0,0.01649009203010835
LRRC20,cnv_del,0.03320602585109903,0.018426336077924967,0.025577020643313825,0.026410872964781493,0.019088069603910057
LRRC20,cnv_amp,0.08704195270482648,0.07955396931615935,0.02750675065796807,0.07685353718940502,0.0307789427464345
AEN,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
